"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C5055","389~CloneInstance","C1101","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\discovery\PackageNameFilterTests.java","41","3","59","72","1","1","185","19","1","1"
"C4670","200~CloneInstance","C975","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\discovery\PackageNameFilterTests.java","76","2","87","3","1","1","119","12","1","1"
"C3551","75~CloneInstance","C637","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\discovery\PackageNameFilterTests.java","103","3","117","32","1","1","162","15","1","1"
"C3555","80~CloneInstance","C638","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\discovery\PackageNameFilterTests.java","98","3","109","73","1","1","161","12","1","1"
"C5052","385~CloneInstance","C1100","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\discovery\PackageNameFilterTests.java","89","2","124","3","1","1","268","36","1","2"
"C5056","390~CloneInstance","C1101","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\discovery\PackageNameFilterTests.java","91","3","109","73","1","1","185","19","1","1"
"C5194","423~CloneInstance","C1148","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-platform-engine\src\main\java\org\junit\platform\engine\UniqueId.java","223","3","234","4","1","3","1","12","1","0"
"C5027","363~CloneInstance","C1088","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\launcher\core\DefaultLauncherTests.java","137","2","150","3","1","1","215","14","1","1"
"C5028","364~CloneInstance","C1088","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\launcher\core\DefaultLauncherTests.java","152","2","165","3","1","1","215","14","1","1"
"C5007","357~CloneInstance","C1082","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\launcher\core\DefaultLauncherTests.java","200","2","221","3","1","1","309","22","1","1"
"C5008","358~CloneInstance","C1082","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\launcher\core\DefaultLauncherTests.java","263","2","284","3","1","1","309","22","1","1"
"C4508","126~CloneInstance","C915","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","145","3","161","4","1","1","147","17","1","1"
"C4509","127~CloneInstance","C915","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","163","3","179","4","1","1","147","17","1","1"
"C4506","123~CloneInstance","C914","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","181","3","197","4","1","1","167","17","1","1"
"C4507","124~CloneInstance","C914","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","199","3","215","4","1","1","167","17","1","1"
"C4524","134~CloneInstance","C919","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","275","3","287","4","1","1","94","13","1","0"
"C4525","135~CloneInstance","C919","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","289","3","300","4","1","1","94","12","1","0"
"C4513","129~CloneInstance","C917","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","302","3","314","4","1","1","94","13","1","0"
"C4514","130~CloneInstance","C917","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","316","3","327","4","1","1","94","12","1","0"
"C4504","120~CloneInstance","C913","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","343","3","355","4","1","1","75","13","1","0"
"C4505","121~CloneInstance","C913","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","357","3","369","4","1","1","75","13","1","0"
"C4515","131~CloneInstance","C917","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","371","3","382","4","1","1","94","12","1","0"
"C4516","132~CloneInstance","C917","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","384","3","395","4","1","1","94","12","1","0"
"C4597","159~CloneInstance","C946","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","581","4","598","85","1","1","242","18","1","1"
"C4598","160~CloneInstance","C946","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","617","4","634","85","1","1","242","18","1","1"
"C4604","162~CloneInstance","C949","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-platform-surefire-provider\src\test\java\org\junit\platform\surefire\provider\JUnitPlatformProviderTests.java","143","2","154","3","1","1","72","12","1","0"
"C4605","163~CloneInstance","C949","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-platform-surefire-provider\src\test\java\org\junit\platform\surefire\provider\JUnitPlatformProviderTests.java","156","2","167","3","1","1","72","12","1","0"
"C5191","420~CloneInstance","C1148","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-platform-engine\src\main\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSource.java","108","2","119","3","1","3","3","12","1","0"
"C5193","422~CloneInstance","C1148","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-platform-engine\src\main\java\org\junit\platform\engine\support\descriptor\ClassSource.java","135","2","145","3","1","3","3","11","1","0"
"C5209","427~CloneInstance","C1150","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-platform-engine\src\main\java\org\junit\platform\engine\support\descriptor\CompositeTestSource.java","70","2","80","3","1","3","1","11","1","0"
"C5207","425~CloneInstance","C1150","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-platform-engine\src\main\java\org\junit\platform\engine\support\descriptor\DirectorySource.java","77","2","87","3","1","3","1","11","1","0"
"C5192","421~CloneInstance","C1148","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-platform-engine\src\main\java\org\junit\platform\engine\support\descriptor\FileSource.java","103","2","113","3","1","3","3","11","1","0"
"C5258","433~CloneInstance","C1166","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-platform-engine\src\main\java\org\junit\platform\engine\support\descriptor\MethodSource.java","134","2","143","3","1","1","22","10","1","0"
"C4248","99~CloneInstance","C804","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoClassTestDescriptor.java","45","10","62","47","1","2","104","18","1","1"
"C4249","100~CloneInstance","C804","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoMethodTestDescriptor.java","52","29","69","47","1","2","104","18","1","1"
"C4190","92~CloneInstance","C789","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","68","3","79","47","1","1","121","12","1","1"
"C2206","32~CloneInstance","C311","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","86","3","95","54","1","1","61","10","1","0"
"C3268","64~CloneInstance","C546","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","88","3","97","45","1","1","61","10","1","0"
"C4566","147~CloneInstance","C934","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","85","3","96","52","1","1","100","12","1","0"
"C2207","33~CloneInstance","C311","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","110","3","119","54","1","1","61","10","1","0"
"C4567","148~CloneInstance","C934","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","109","3","120","52","1","1","99","12","1","0"
"C4578","153~CloneInstance","C938","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","129","2","148","3","1","1","181","20","1","1"
"C4579","154~CloneInstance","C938","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","150","2","169","3","1","1","182","20","1","1"
"C3269","65~CloneInstance","C546","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","206","3","215","43","1","1","60","10","1","0"
"C4191","93~CloneInstance","C789","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","208","3","219","38","1","1","122","12","1","1"
"C4568","150~CloneInstance","C935","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","198","2","223","3","1","1","200","26","1","1"
"C3270","66~CloneInstance","C546","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","233","3","242","52","1","1","64","10","1","0"
"C2208","34~CloneInstance","C311","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","259","3","268","52","1","1","62","10","1","0"
"C4582","156~CloneInstance","C940","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","253","2","277","3","1","1","199","25","1","1"
"C3271","67~CloneInstance","C546","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","287","3","296","43","1","1","60","10","1","0"
"C4192","94~CloneInstance","C789","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","289","3","300","39","1","1","122","12","1","1"
"C4569","151~CloneInstance","C935","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","279","2","304","3","1","1","200","26","1","1"
"C2209","35~CloneInstance","C311","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","312","3","321","52","1","1","62","10","1","0"
"C4583","157~CloneInstance","C940","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","306","2","330","3","1","1","199","25","1","1"
"C1596","19~CloneInstance","C177","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","351","3","362","89","1","1","61","12","1","0"
"C1598","22~CloneInstance","C178","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","351","3","360","73","1","1","53","10","1","0"
"C4221","96~CloneInstance","C794","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","348","3","360","73","1","1","77","13","1","0"
"C1597","20~CloneInstance","C177","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","396","3","409","107","1","1","61","14","1","0"
"C1599","23~CloneInstance","C178","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","389","3","400","75","1","1","53","12","1","0"
"C4222","97~CloneInstance","C794","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","386","3","400","75","1","1","78","15","1","0"
"C5023","360~CloneInstance","C1086","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\SingleTestExecutorTests.java","39","2","49","3","1","1","164","11","1","1"
"C5024","361~CloneInstance","C1086","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\SingleTestExecutorTests.java","51","2","61","3","1","1","164","11","1","1"
"C5260","436~CloneInstance","C1167","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-platform-engine\src\test\java\org\junit\platform\engine\test\event\ExecutionEvent.java","95","2","104","3","1","1","42","10","1","0"
"C5245","430~CloneInstance","C1162","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-vintage-engine\src\main\java\org\junit\vintage\engine\discovery\ClasspathRootSelectorResolver.java","32","2","42","3","1","1","62","11","1","0"
"C5246","431~CloneInstance","C1162","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.1\junit-vintage-engine\src\main\java\org\junit\vintage\engine\discovery\PackageNameSelectorResolver.java","32","2","42","3","1","1","62","11","1","0"
