"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L1214","AssertEquals.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertEquals.java","L1209","11","0","0","0","125","181"
"L1215","AssertFalse.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertFalse.java","L1209","2","0","0","0","30","61"
"L1216","Assertions.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Assertions.java","L1209","1","0","118","0","380","1417"
"L1217","AssertionUtils.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertionUtils.java","L1209","20","0","0","0","109","159"
"L1218","AssertIterableEquals.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertIterableEquals.java","L1209","12","0","0","0","91","137"
"L1219","AssertLinesMatch.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertLinesMatch.java","L1209","25","0","0","0","121","179"
"L1220","AssertNotEquals.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNotEquals.java","L1209","2","0","0","0","24","52"
"L1221","AssertNotNull.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNotNull.java","L1209","2","0","0","0","22","50"
"L1222","AssertNotSame.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNotSame.java","L1209","2","0","0","0","23","52"
"L1223","AssertNull.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNull.java","L1209","2","0","0","0","23","51"
"L1224","AssertSame.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertSame.java","L1209","2","0","0","0","23","52"
"L1225","AssertThrows.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertThrows.java","L1209","3","0","0","0","38","69"
"L1226","AssertTimeout.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertTimeout.java","L1209","6","0","0","0","104","145"
"L1227","AssertTrue.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertTrue.java","L1209","2","0","0","0","30","61"
"L1228","Assumptions.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Assumptions.java","L1209","6","0","15","0","73","249"
"L1229","BeforeAll.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/BeforeAll.java","L1209","1","0","1","0","14","68"
"L1230","BeforeEach.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/BeforeEach.java","L1209","1","0","1","0","14","64"
"L1231","Disabled.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Disabled.java","L1209","1","0","1","0","15","44"
"L1232","DisplayName.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DisplayName.java","L1209","1","0","1","0","15","49"
"L1233","DynamicContainer.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DynamicContainer.java","L1209","1","0","4","0","24","81"
"L1234","DynamicNode.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DynamicNode.java","L1209","1","0","2","1","19","47"
"L1235","DynamicTest.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DynamicTest.java","L1209","1","0","4","0","34","115"
"L1236","Nested.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Nested.java","L1209","1","0","1","0","14","35"
"L1237","package-info.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/package-info.java","L1209","1","0","0","0","1","6"
"L1238","RepeatedTest.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/RepeatedTest.java","L1209","1","0","1","0","22","135"
"L1239","RepetitionInfo.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/RepetitionInfo.java","L1209","1","0","3","0","8","54"
"L1240","Tag.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Tag.java","L1209","1","0","1","0","17","63"
"L1241","Tags.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Tags.java","L1209","1","0","1","0","15","46"
"L1242","Test.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Test.java","L1209","1","0","1","0","16","54"
"L1243","TestFactory.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestFactory.java","L1209","1","0","1","0","16","59"
"L1244","TestInfo.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestInfo.java","L1209","1","0","5","0","13","103"
"L1245","TestInstance.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestInstance.java","L1209","1","0","2","0","21","100"
"L1246","TestReporter.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestReporter.java","L1209","1","0","2","1","13","46"
"L1247","TestTemplate.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestTemplate.java","L1209","1","0","1","0","16","64"
"L3252","AfterAllCallback.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/AfterAllCallback.java","L3251","1","0","2","0","8","47"
"L3253","AfterEachCallback.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/AfterEachCallback.java","L3251","1","0","2","0","8","51"
"L3254","AfterTestExecutionCallback.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/AfterTestExecutionCallback.java","L3251","1","0","2","0","8","50"
"L3255","BeforeAllCallback.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/BeforeAllCallback.java","L3251","1","0","2","0","8","47"
"L3256","BeforeEachCallback.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/BeforeEachCallback.java","L3251","1","0","2","0","8","49"
"L3257","BeforeTestExecutionCallback.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/BeforeTestExecutionCallback.java","L3251","1","0","2","0","8","50"
"L3258","ConditionEvaluationResult.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ConditionEvaluationResult.java","L3251","1","0","5","1","33","85"
"L3259","ExecutionCondition.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ExecutionCondition.java","L3251","1","0","2","0","8","49"
"L3260","ExtendWith.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ExtendWith.java","L3251","1","0","1","0","19","61"
"L3261","Extension.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/Extension.java","L3251","1","0","1","0","6","28"
"L3262","ExtensionConfigurationException.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ExtensionConfigurationException.java","L3251","1","0","1","1","11","34"
"L3263","ExtensionContext.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ExtensionContext.java","L3251","4","0","27","2","81","443"
"L3264","ExtensionContextException.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ExtensionContextException.java","L3251","1","0","1","1","12","35"
"L3265","Extensions.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/Extensions.java","L3251","1","0","1","0","17","49"
"L3266","package-info.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/package-info.java","L3251","1","0","0","0","1","6"
"L3267","ParameterContext.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ParameterContext.java","L3251","1","0","5","0","15","83"
"L3268","ParameterResolutionException.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ParameterResolutionException.java","L3251","1","0","1","2","14","39"
"L3269","ParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ParameterResolver.java","L3251","1","0","3","0","11","88"
"L3270","TestExecutionExceptionHandler.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/TestExecutionExceptionHandler.java","L3251","1","0","2","0","8","62"
"L3271","TestInstancePostProcessor.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/TestInstancePostProcessor.java","L3251","1","0","2","0","7","48"
"L3272","TestTemplateInvocationContext.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/TestTemplateInvocationContext.java","L3251","1","0","3","0","14","70"
"L3273","TestTemplateInvocationContextProvider.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/TestTemplateInvocationContextProvider.java","L3251","1","0","3","0","9","88"
"L3721","Executable.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/function/Executable.java","L3720","1","0","1","1","8","49"
"L3722","package-info.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/function/package-info.java","L3720","1","0","0","0","1","6"
"L3723","ThrowingConsumer.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/function/ThrowingConsumer.java","L3720","1","0","2","0","8","52"
"L3724","ThrowingSupplier.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-api/src/main/java/org/junit/jupiter/api/function/ThrowingSupplier.java","L3720","1","0","2","0","8","53"
"L11370","JupiterMigrationSupportTestSuite.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/JupiterMigrationSupportTestSuite.java","L11369","1","0","1","0","12","40"
"L11386","AbstractTestRuleAdapterTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/AbstractTestRuleAdapterTests.java","L11385","1","0","1","0","52","84"
"L11387","EnableRuleMigrationSupportWithBothRuleTypesTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/EnableRuleMigrationSupportWithBothRuleTypesTests.java","L11385","3","0","0","2","62","88"
"L11388","ExpectedExceptionSupportTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExpectedExceptionSupportTests.java","L11385","1","0","0","0","103","145"
"L11389","ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.java","L11385","3","0","0","0","55","79"
"L11390","ExternalResourceSupportForMixedMethodAndFieldRulesTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForMixedMethodAndFieldRulesTests.java","L11385","2","0","0","1","64","95"
"L11391","ExternalResourceSupportForMultipleFieldRulesTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForMultipleFieldRulesTests.java","L11385","3","0","0","1","49","72"
"L11392","ExternalResourceSupportForMultipleMethodRulesTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForMultipleMethodRulesTests.java","L11385","3","0","0","3","53","76"
"L11393","ExternalResourceSupportForTemporaryFolderFieldTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForTemporaryFolderFieldTests.java","L11385","1","0","0","1","23","43"
"L11394","ExternalResourceSupportWithInheritanceTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportWithInheritanceTests.java","L11385","1","0","0","1","4","17"
"L11395","ExternalResourceWithoutAdapterTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceWithoutAdapterTests.java","L11385","2","0","0","1","22","41"
"L11396","FailAfterAllHelper.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/FailAfterAllHelper.java","L11385","1","0","0","0","6","24"
"L11397","LauncherBasedEnableRuleMigrationSupportTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/LauncherBasedEnableRuleMigrationSupportTests.java","L11385","1","0","0","0","99","140"
"L11398","VerifierSupportForMixedMethodAndFieldRulesTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/VerifierSupportForMixedMethodAndFieldRulesTests.java","L11385","3","0","0","2","39","63"
"L11399","WrongExtendWithForVerifierFieldTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/WrongExtendWithForVerifierFieldTests.java","L11385","2","0","0","1","26","47"
"L11400","WrongExtendWithForVerifierMethodTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/WrongExtendWithForVerifierMethodTests.java","L11385","2","0","0","2","29","51"
"L11379","EnableRuleMigrationSupport.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/EnableRuleMigrationSupport.java","L11378","1","0","1","0","16","47"
"L11380","ExpectedExceptionSupport.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/ExpectedExceptionSupport.java","L11378","2","0","1","2","33","69"
"L11381","ExternalResourceSupport.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupport.java","L11378","1","0","1","2","20","57"
"L11382","package-info.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/package-info.java","L11378","1","0","0","0","1","6"
"L11383","TestRuleSupport.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/TestRuleSupport.java","L11378","2","0","0","0","100","154"
"L11384","VerifierSupport.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/VerifierSupport.java","L11378","1","0","1","1","15","51"
"L11403","AbstractTestRuleAdapter.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/AbstractTestRuleAdapter.java","L11402","1","0","1","1","29","53"
"L11404","ExpectedExceptionAdapter.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/ExpectedExceptionAdapter.java","L11402","2","0","1","3","22","42"
"L11405","ExternalResourceAdapter.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/ExternalResourceAdapter.java","L11402","1","0","1","3","19","40"
"L11406","GenericBeforeAndAfterAdvice.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/GenericBeforeAndAfterAdvice.java","L11402","1","0","1","3","12","33"
"L11407","package-info.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/package-info.java","L11402","1","0","0","0","1","6"
"L11408","VerifierAdapter.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/VerifierAdapter.java","L11402","1","0","1","2","15","35"
"L11521","AbstractTestRuleAnnotatedMember.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/member/AbstractTestRuleAnnotatedMember.java","L11520","1","0","0","0","12","32"
"L11522","package-info.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/member/package-info.java","L11520","1","0","0","0","1","6"
"L11523","TestRuleAnnotatedField.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/member/TestRuleAnnotatedField.java","L11520","2","0","1","1","21","42"
"L11524","TestRuleAnnotatedMember.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/member/TestRuleAnnotatedMember.java","L11520","1","0","1","1","8","27"
"L11525","TestRuleAnnotatedMethod.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/member/TestRuleAnnotatedMethod.java","L11520","1","0","1","1","12","32"
"L11968","package-info.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/package-info.java","L11967","1","0","0","0","1","6"
"L11969","ParameterizedTest.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/ParameterizedTest.java","L11967","1","0","1","0","19","87"
"L11970","ParameterizedTestExtension.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/ParameterizedTestExtension.java","L11967","3","0","0","0","67","94"
"L11971","ParameterizedTestInvocationContext.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/ParameterizedTestInvocationContext.java","L11967","1","0","0","0","21","43"
"L11972","ParameterizedTestNameFormatter.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/ParameterizedTestNameFormatter.java","L11967","3","0","0","0","43","72"
"L11973","ParameterizedTestParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/ParameterizedTestParameterResolver.java","L11967","3","0","0","0","45","68"
"L11986","ArgumentConversionException.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/converter/ArgumentConversionException.java","L11985","1","0","1","2","14","40"
"L11987","ArgumentConverter.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/converter/ArgumentConverter.java","L11985","1","0","2","0","8","56"
"L11988","ConvertWith.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/converter/ConvertWith.java","L11985","1","0","1","0","15","47"
"L11989","DefaultArgumentConverter.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/converter/DefaultArgumentConverter.java","L11985","8","0","1","0","134","188"
"L11990","JavaTimeArgumentConverter.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/converter/JavaTimeArgumentConverter.java","L11985","2","0","0","0","51","73"
"L11991","JavaTimeConversionPattern.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/converter/JavaTimeConversionPattern.java","L11985","1","0","1","0","17","48"
"L11992","package-info.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/converter/package-info.java","L11985","1","0","0","0","1","7"
"L11993","SimpleArgumentConverter.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/converter/SimpleArgumentConverter.java","L11985","1","0","1","1","12","48"
"L12521","Arguments.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/Arguments.java","L12520","1","0","3","0","12","55"
"L12522","ArgumentsProvider.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/ArgumentsProvider.java","L12520","1","0","2","0","9","48"
"L12523","ArgumentsSource.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/ArgumentsSource.java","L12520","1","0","1","0","17","49"
"L12524","ArgumentsSources.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/ArgumentsSources.java","L12520","1","0","1","0","15","46"
"L12525","CsvArgumentsProvider.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/CsvArgumentsProvider.java","L12520","1","0","0","0","36","60"
"L12526","CsvFileArgumentsProvider.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/CsvFileArgumentsProvider.java","L12520","1","0","0","0","82","120"
"L12527","CsvFileSource.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/CsvFileSource.java","L12520","1","0","1","0","19","73"
"L12528","CsvSource.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/CsvSource.java","L12520","1","0","1","0","17","57"
"L12529","EnumArgumentsProvider.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/EnumArgumentsProvider.java","L12520","2","0","0","0","31","54"
"L12530","EnumSource.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.2/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/EnumSource.java","L12520","2","0","2","0","63","158"
