"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L17392","JOptSimpleCommandLineOptionsParserTests$1","org.junit.platform.console.options.JOptSimpleCommandLineOptionsParserTests$1","L17389","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","487","32","501","4","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","12","15","0","0","0","0","3","0","3","0","3","1","0","3","0","12","15","0","0","0","0","3","0","3","0","3","1","0","3","0","0","0","10","0","2","0","0","0","0","0","1","0","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18712","TreePrinterTests$1","org.junit.platform.console.tasks.TreePrinterTests$1","L18696","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\platform\console\tasks\TreePrinterTests.java","86","100","91","4","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","2","2","0","0","1","6","6","5","9","0","1","1","0","1","0","26","1","0","24","1","6","6","5","9","0","1","1","0","1","0","26","1","0","24","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18880","XmlReportWriterTests$1","org.junit.platform.console.tasks.XmlReportWriterTests$1","L18877","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\platform\console\tasks\XmlReportWriterTests.java","108","86","113","4","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","3","3","0","0","1","6","6","5","9","0","1","1","0","1","0","27","1","0","25","1","6","6","5","9","0","1","1","0","1","0","27","1","0","25","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18886","XmlReportWriterTests$2","org.junit.platform.console.tasks.XmlReportWriterTests$2","L18877","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\platform\console\tasks\XmlReportWriterTests.java","114","110","119","4","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","3","3","0","0","1","6","6","5","9","0","1","1","0","1","0","27","1","0","25","1","6","6","5","9","0","1","1","0","1","0","27","1","0","25","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20764","HierarchicalTestExecutor$1","org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor$1","L20687","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutor.java","109","50","110","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","2","0","0","0","0","0","0","0","0","5","0","0","5","0","2","2","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5312","Node$SkipResult","org.junit.platform.engine.support.hierarchical.Node$SkipResult","L5364","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\Node.java","108","2","169","3","0","0","0","0","0","0","0","0","2","0","0","6","1","9","10","3","9","0.833333","0.533333","32","30","5","1","0.533333","32","0","0","0","0","0","28","62","3","1","3","1","6","0","5","0","6","7","0","5","0","28","62","3","1","3","1","6","0","5","0","6","7","0","5","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20942","HierarchicalTestExecutorTests$MyEngineExecutionContext","org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests$MyEngineExecutionContext","L20933","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","456","2","457","3","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","1","0.333333","1","1","1","0","0.333333","1","1","1","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20937","HierarchicalTestExecutorTests$MyContainer","org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests$MyContainer","L20933","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","459","2","469","3","0","0","0","0","0","0","0","0","0","0","0","2","6","1","7","2","4","0","0","0","0","0","2","0","0","2","3","0","0","2","9","11","5","9","0","1","2","0","1","0","32","2","0","29","1","9","11","5","9","0","1","2","0","1","0","32","2","0","29","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L20966","HierarchicalTestExecutorTests$MyLeaf","org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests$MyLeaf","L20933","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","471","2","487","3","0","0","0","0","0","0","0","0","1","0","0","3","7","1","8","2","5","0","0","0","0","0","3","0","0","2","3","0","0","2","14","17","5","9","0","1","3","0","2","0","32","3","0","29","1","14","17","5","9","0","1","3","0","2","0","32","3","0","29","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L20990","HierarchicalTestExecutorTests$MyContainerAndTest","org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests$MyContainerAndTest","L20933","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java","489","2","499","3","0","0","0","0","0","0","0","0","0","0","0","2","6","1","1","2","4","0","0","0","0","0","2","0","0","2","3","0","0","2","9","11","5","9","0","1","2","0","1","0","32","2","0","29","1","9","11","5","9","0","1","2","0","1","0","32","2","0","29","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
